row_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,is_pdays_missing,has_previous_contact,balance_shifted,log_balance,campaign_group
12336,36,management,single,tertiary,no,4543,yes,no,unknown,2,jun,5,-1,0,unknown,0,1,0,12562.0,9.438511265004419,5_or_more
16380,31,management,single,tertiary,no,1724,yes,no,telephone,29,jan,2,254,1,failure,0,0,1,9743.0,9.184406989949679,2
1026,38,management,single,tertiary,no,3141,no,no,cellular,9,nov,4,189,2,success,1,0,1,11160.0,9.320180837655714,3_to_4
911,32,blue-collar,married,primary,no,5151,yes,yes,unknown,26,may,4,-1,0,unknown,0,1,0,13170.0,9.485772721999046,3_to_4
27501,47,management,single,tertiary,no,275,no,no,cellular,8,aug,2,-1,0,unknown,0,1,0,8294.0,9.023408202624545,2
10293,58,retired,married,primary,no,742,no,no,unknown,20,oct,1,-1,0,unknown,0,1,0,8761.0,9.078179468373843,1
9047,55,self-employed,married,secondary,yes,0,no,no,cellular,26,aug,5,-1,0,unknown,0,1,0,8019.0,8.98969370086056,5_or_more
35436,36,blue-collar,single,secondary,no,151,yes,no,cellular,11,may,1,-1,0,unknown,0,1,0,8170.0,9.008346579384707,1
24464,53,admin.,married,secondary,no,-1601,no,yes,cellular,13,may,2,-1,0,unknown,0,1,0,6418.0,8.767017621311778,2
26916,75,retired,divorced,primary,no,46,no,no,cellular,2,feb,1,-1,0,unknown,0,1,0,8065.0,8.995412975433313,1
3858,35,technician,divorced,secondary,no,3549,yes,no,cellular,13,aug,4,-1,0,unknown,0,1,0,11568.0,9.356084386028888,3_to_4
5308,34,technician,single,secondary,no,6053,yes,no,unknown,19,jun,5,-1,0,unknown,0,1,0,14072.0,9.552013346996567,5_or_more
10822,45,blue-collar,married,secondary,no,746,yes,no,cellular,11,may,1,-1,0,unknown,0,1,0,8765.0,9.078635880978755,1
16634,41,technician,married,secondary,no,0,yes,no,cellular,24,jul,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
8479,51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,1,-1,0,unknown,0,1,0,8359.0,9.031213706078747,1
30664,29,management,single,tertiary,no,3846,no,no,cellular,3,jun,2,-1,0,unknown,1,1,0,11865.0,9.381432446818588,2
33831,45,technician,married,secondary,no,118,yes,no,unknown,7,may,2,-1,0,unknown,0,1,0,8137.0,9.004299728561636,2
12444,35,technician,divorced,secondary,no,103,yes,no,cellular,21,jul,1,-1,0,unknown,0,1,0,8122.0,9.002454823050954,1
14617,39,self-employed,married,secondary,no,4722,yes,no,unknown,17,jun,1,-1,0,unknown,0,1,0,12741.0,9.452658902676433,1
4301,54,technician,married,tertiary,no,-800,yes,no,unknown,26,may,2,-1,0,unknown,0,1,0,7219.0,8.884610231886873,2
22032,39,technician,divorced,secondary,no,688,yes,yes,cellular,19,nov,1,-1,0,unknown,0,1,0,8707.0,9.071997422354437,1
26469,31,blue-collar,married,secondary,no,335,yes,no,unknown,8,may,1,-1,0,unknown,0,1,0,8354.0,9.030615441029495,1
23679,51,self-employed,married,secondary,no,921,no,no,cellular,24,jul,1,-1,0,unknown,0,1,0,8940.0,9.098402718735318,1
1273,57,blue-collar,married,primary,no,1352,yes,no,unknown,13,may,2,-1,0,unknown,0,1,0,9371.0,9.145481799627687,2
15384,39,management,single,tertiary,no,122,yes,no,cellular,5,feb,1,-1,0,unknown,0,1,0,8141.0,9.004791129062925,1
3762,39,services,single,secondary,no,300,yes,yes,unknown,28,may,2,-1,0,unknown,0,1,0,8319.0,9.026417533815254,2
33031,38,blue-collar,divorced,secondary,no,1344,yes,no,cellular,15,apr,2,-1,0,unknown,0,1,0,9363.0,9.144627828610801,2
31021,57,management,married,tertiary,no,24498,no,no,cellular,21,nov,5,-1,0,unknown,0,1,0,32517.0,10.3895490611555,5_or_more
1480,54,unknown,married,unknown,no,2508,no,no,unknown,20,jun,8,-1,0,unknown,0,1,0,10527.0,9.261793653565098,5_or_more
26726,23,student,single,secondary,no,2412,yes,no,cellular,11,may,5,367,2,failure,0,0,1,10431.0,9.252633284166434,5_or_more
13115,42,services,divorced,secondary,no,466,no,no,cellular,28,jan,1,-1,0,unknown,0,1,0,8485.0,9.04617302576227,1
6097,52,services,married,secondary,no,1386,no,no,unknown,6,jun,1,-1,0,unknown,0,1,0,9405.0,9.149103062504993,1
11569,42,technician,divorced,tertiary,no,343,no,no,cellular,25,aug,4,-1,0,unknown,0,1,0,8362.0,9.031572493381526,3_to_4
18747,28,technician,married,secondary,no,1180,yes,no,unknown,29,may,3,-1,0,unknown,0,1,0,9199.0,9.126958763037132,3_to_4
35136,52,blue-collar,married,primary,no,768,no,no,cellular,4,feb,3,-1,0,unknown,0,1,0,8787.0,9.081142433504501,3_to_4
8819,40,admin.,single,secondary,no,2360,yes,no,cellular,20,apr,2,-1,0,unknown,0,1,0,10379.0,9.24763615671988,2
4171,31,student,single,secondary,no,1776,no,no,cellular,15,jun,1,207,1,other,1,0,1,9795.0,9.189729418072059,1
29472,39,blue-collar,married,primary,no,2003,yes,no,unknown,21,may,2,-1,0,unknown,0,1,0,10022.0,9.212637731024866,2
28009,51,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,6,-1,0,unknown,0,1,0,8019.0,8.98969370086056,5_or_more
11787,32,management,married,tertiary,no,410,yes,no,cellular,26,may,2,-1,0,unknown,0,1,0,8429.0,9.039552050995901,2
4574,32,entrepreneur,married,secondary,no,-242,yes,no,cellular,20,apr,3,-1,0,unknown,1,1,0,7777.0,8.959054514715692,3_to_4
6525,55,admin.,married,unknown,no,98,no,yes,cellular,28,jan,1,-1,0,unknown,0,1,0,8117.0,9.001839097398843,1
35771,45,management,married,secondary,no,458,yes,no,cellular,8,may,3,-1,0,unknown,0,1,0,8477.0,9.045229851912582,3_to_4
33635,45,housemaid,married,primary,no,3512,no,no,cellular,16,apr,1,-1,0,unknown,0,1,0,11531.0,9.352881058758292,1
12133,42,services,married,unknown,no,8,yes,no,unknown,15,may,1,-1,0,unknown,0,1,0,8027.0,8.990690709916228,1
7486,52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,5,204,2,success,1,0,1,10576.0,9.266437111328052,5_or_more
33098,32,blue-collar,married,primary,no,-89,yes,no,unknown,9,may,2,-1,0,unknown,0,1,0,7930.0,8.97853441008332,2
5621,30,management,single,tertiary,no,63,yes,no,cellular,20,apr,1,320,1,other,0,0,1,8082.0,8.997518369733845,1
29377,32,admin.,married,secondary,no,2711,no,no,cellular,8,aug,1,-1,0,unknown,0,1,0,10730.0,9.280892027927127,1
17245,61,admin.,married,unknown,no,4629,yes,no,cellular,29,jul,3,183,2,success,1,0,1,12648.0,9.445333439647541,3_to_4
35080,27,unemployed,single,primary,no,1459,yes,no,telephone,29,jan,1,-1,0,unknown,0,1,0,9478.0,9.156834104453042,1
35397,35,technician,divorced,secondary,no,-94,yes,no,unknown,26,may,2,-1,0,unknown,0,1,0,7925.0,8.97790377375038,2
28625,28,blue-collar,married,secondary,no,631,yes,no,cellular,13,apr,1,-1,0,unknown,0,1,0,8650.0,9.065430200180375,1
1494,53,technician,married,secondary,no,1344,no,no,cellular,19,aug,6,-1,0,unknown,0,1,0,9363.0,9.144627828610801,5_or_more
9852,31,technician,divorced,secondary,no,0,no,no,cellular,29,aug,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
34146,26,management,single,tertiary,no,-3,no,no,cellular,13,apr,2,-1,0,unknown,1,1,0,8016.0,8.989319566042951,2
27339,57,services,married,secondary,no,315,no,no,cellular,18,nov,4,-1,0,unknown,0,1,0,8334.0,9.028218795184895,3_to_4
20162,44,blue-collar,married,unknown,no,3373,yes,no,cellular,20,apr,2,342,1,failure,0,0,1,11392.0,9.340754410698116,2
18574,39,admin.,married,unknown,no,3252,no,no,cellular,21,aug,1,-1,0,unknown,0,1,0,11271.0,9.330077053578517,1
4005,34,services,single,secondary,no,1239,yes,no,unknown,23,may,1,-1,0,unknown,0,1,0,9258.0,9.133351330448047,1
4876,28,technician,single,tertiary,no,183,yes,yes,unknown,28,may,2,-1,0,unknown,0,1,0,8202.0,9.01225522000275,2
11000,38,admin.,married,secondary,no,2549,no,no,cellular,3,mar,1,-1,0,unknown,0,1,0,10568.0,9.265680467009346,1
7793,58,retired,divorced,tertiary,no,-1598,yes,no,cellular,30,jul,7,-1,0,unknown,0,1,0,6421.0,8.76748487464946,5_or_more
21168,43,technician,married,unknown,no,1156,no,no,unknown,16,jun,2,-1,0,unknown,0,1,0,9175.0,9.124346658809207,2
13995,47,management,single,tertiary,no,-295,no,yes,cellular,22,jul,2,-1,0,unknown,0,1,0,7724.0,8.952217101765946,2
14677,51,housemaid,married,primary,no,618,yes,yes,cellular,4,feb,1,-1,0,unknown,0,1,0,8637.0,9.063926353520646,1
13269,59,entrepreneur,married,primary,no,124,yes,no,cellular,18,nov,3,134,7,failure,0,0,1,8143.0,9.005036738790304,3_to_4
24191,50,blue-collar,married,secondary,no,-54,yes,no,cellular,7,aug,2,-1,0,unknown,0,1,0,7965.0,8.982937763741589,2
29975,30,entrepreneur,married,tertiary,no,5,no,no,cellular,11,aug,2,-1,0,unknown,0,1,0,8024.0,8.990316947998217,2
34476,37,blue-collar,married,primary,no,5643,yes,no,unknown,21,may,1,-1,0,unknown,0,1,0,13662.0,9.522446728338489,1
34691,32,technician,married,secondary,no,-95,yes,no,cellular,29,jul,4,-1,0,unknown,0,1,0,7924.0,8.977777598745481,3_to_4
22823,49,blue-collar,married,primary,no,391,yes,no,unknown,4,jun,1,-1,0,unknown,0,1,0,8410.0,9.037295651962438,1
9908,46,blue-collar,married,primary,no,5393,yes,no,cellular,20,nov,2,-1,0,unknown,0,1,0,13412.0,9.50397966490209,2
20413,46,self-employed,divorced,tertiary,no,21,no,no,cellular,30,jul,2,-1,0,unknown,1,1,0,8040.0,8.99230873254815,2
4735,52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1,-1,0,unknown,1,1,0,10288.0,9.23883064237581,1
29874,49,services,married,primary,no,0,yes,no,cellular,21,nov,2,192,1,other,0,0,1,8019.0,8.98969370086056,2
31318,50,self-employed,married,secondary,no,3025,no,yes,cellular,6,aug,3,-1,0,unknown,0,1,0,11044.0,9.309733115854218,3_to_4
10658,52,self-employed,married,tertiary,no,730,yes,no,cellular,30,oct,2,-1,0,unknown,0,1,0,8749.0,9.07680897935166,2
30529,49,technician,married,secondary,no,1811,yes,yes,cellular,2,feb,2,245,1,other,0,0,1,9830.0,9.193295937366925,2
15481,34,management,divorced,tertiary,no,2240,no,no,cellular,8,sep,2,184,3,success,1,0,1,10259.0,9.23600811872476,2
32901,34,admin.,married,secondary,no,764,no,no,cellular,9,feb,2,-1,0,unknown,0,1,0,8783.0,9.080687163749312,2
10606,52,blue-collar,divorced,secondary,no,1912,yes,yes,cellular,28,jul,2,-1,0,unknown,0,1,0,9931.0,9.203517146628057,2
34505,35,blue-collar,single,primary,no,109,yes,no,unknown,7,may,2,-1,0,unknown,0,1,0,8128.0,9.003193193746572,2
23501,40,admin.,married,secondary,no,35,no,no,unknown,17,jun,1,-1,0,unknown,0,1,0,8054.0,8.994048295611075,1
4645,59,blue-collar,married,primary,no,-209,no,no,telephone,30,jul,3,-1,0,unknown,0,1,0,7810.0,8.963288275610298,3_to_4
10982,35,technician,married,secondary,no,23,yes,no,unknown,26,may,1,-1,0,unknown,0,1,0,8042.0,8.99255742690407,1
33190,44,admin.,single,secondary,no,1534,no,no,cellular,7,aug,1,99,2,other,1,0,1,9553.0,9.164715193949908,1
9394,25,services,married,secondary,no,55,yes,yes,unknown,9,may,1,-1,0,unknown,0,1,0,8074.0,8.996528148090857,1
5022,48,management,married,tertiary,no,734,yes,no,unknown,17,jun,3,-1,0,unknown,0,1,0,8753.0,9.07726601775084,3_to_4
282,35,admin.,married,secondary,no,11,yes,no,cellular,23,jul,4,-1,0,unknown,0,1,0,8030.0,8.991064332188461,3_to_4
23631,53,entrepreneur,divorced,unknown,no,4736,yes,no,unknown,3,jun,5,-1,0,unknown,0,1,0,12755.0,9.453757028129948,5_or_more
880,58,management,divorced,tertiary,no,0,no,no,cellular,22,aug,3,-1,0,unknown,0,1,0,8019.0,8.98969370086056,3_to_4
34512,32,services,married,secondary,no,61,yes,no,cellular,8,jul,5,-1,0,unknown,0,1,0,8080.0,8.997270906233448,5_or_more
11106,22,blue-collar,single,secondary,no,0,yes,no,unknown,23,may,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
12519,56,blue-collar,married,primary,no,547,no,no,unknown,9,jun,1,-1,0,unknown,0,1,0,8566.0,9.055672891964043,1
31153,30,management,married,tertiary,no,14,no,no,cellular,24,jul,2,-1,0,unknown,0,1,0,8033.0,8.991437814919227,2
30204,33,technician,married,secondary,no,1029,yes,no,cellular,9,feb,5,-1,0,unknown,0,1,0,9048.0,9.110409533351133,5_or_more
34928,32,technician,single,unknown,no,491,no,no,cellular,8,oct,2,91,7,success,1,0,1,8510.0,9.049114723476961,2
9397,43,technician,married,secondary,no,7876,yes,no,cellular,11,aug,2,-1,0,unknown,0,1,0,15895.0,9.673822784231653,2
32966,25,blue-collar,single,secondary,no,1429,yes,no,unknown,29,may,3,-1,0,unknown,0,1,0,9448.0,9.153664194782626,3_to_4
31624,35,management,married,tertiary,yes,89,no,yes,unknown,8,may,3,-1,0,unknown,0,1,0,8108.0,9.000729834944558,3_to_4
29519,32,technician,single,tertiary,no,502,yes,no,telephone,20,nov,4,-1,0,unknown,0,1,0,8521.0,9.050406334059858,3_to_4
7468,36,blue-collar,divorced,secondary,no,313,yes,yes,cellular,17,apr,2,-1,0,unknown,0,1,0,8332.0,9.027978814382207,2
30819,50,retired,married,tertiary,no,4,yes,yes,cellular,11,may,1,-1,0,unknown,0,1,0,8023.0,8.990192329641772,1
24604,34,technician,single,secondary,no,19348,yes,no,cellular,8,aug,2,-1,0,unknown,0,1,0,27367.0,10.21712972665744,2
32632,57,blue-collar,divorced,primary,no,-176,yes,no,unknown,8,may,1,-1,0,unknown,0,1,0,7843.0,8.967504187316237,1
31754,29,management,single,tertiary,no,2063,no,no,cellular,28,jul,3,-1,0,unknown,0,1,0,10082.0,9.218606116393214,3_to_4
25012,28,admin.,single,secondary,no,251,yes,no,unknown,6,may,2,-1,0,unknown,0,1,0,8270.0,9.020510699691906,2
3425,26,management,married,tertiary,no,784,yes,yes,cellular,5,may,2,358,2,failure,0,0,1,8803.0,9.082961442646353,2
22723,40,blue-collar,married,secondary,no,0,no,no,cellular,25,jul,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
11233,57,management,married,tertiary,no,320,no,no,cellular,7,aug,2,-1,0,unknown,0,1,0,8339.0,9.028818495352793,2
13283,49,blue-collar,married,primary,no,226,yes,no,unknown,19,jun,5,-1,0,unknown,0,1,0,8245.0,9.017483513266844,5_or_more
11820,51,management,married,tertiary,no,583,no,no,cellular,26,may,1,-1,0,unknown,0,1,0,8602.0,9.059866258621348,1
11994,47,management,married,tertiary,no,296,yes,no,cellular,8,may,1,-1,0,unknown,0,1,0,8315.0,9.025936648977904,1
30340,37,management,married,tertiary,no,393,yes,no,cellular,14,may,3,275,4,failure,1,0,1,8412.0,9.037533407550814,3_to_4
5125,46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,2,-1,0,unknown,0,1,0,8016.0,8.989319566042951,2
16959,30,admin.,married,secondary,no,692,yes,no,cellular,11,may,1,-1,0,unknown,0,1,0,8711.0,9.072456664612796,1
20469,43,admin.,single,secondary,no,13,no,yes,unknown,1,jul,1,-1,0,unknown,0,1,0,8032.0,8.991313336173812,1
4678,39,blue-collar,single,secondary,no,1986,no,yes,unknown,19,jun,1,-1,0,unknown,0,1,0,10005.0,9.21094019204815,1
13169,40,blue-collar,married,secondary,no,563,yes,no,unknown,7,may,1,-1,0,unknown,0,1,0,8582.0,9.05753878171822,1
159,36,technician,divorced,secondary,no,5957,yes,no,cellular,18,nov,2,-1,0,unknown,0,1,0,13976.0,9.545168400484906,2
7166,35,admin.,single,secondary,no,1810,yes,no,cellular,25,may,2,-1,0,unknown,0,1,0,9829.0,9.193194213141211,2
18301,70,retired,married,secondary,no,1024,no,no,cellular,17,apr,1,-1,0,unknown,0,1,0,9043.0,9.10985683339786,1
8881,40,management,married,tertiary,no,-495,no,yes,cellular,29,jul,2,-1,0,unknown,0,1,0,7524.0,8.925986089617076,2
10470,35,management,divorced,secondary,no,124,yes,no,cellular,16,apr,4,146,5,failure,0,0,1,8143.0,9.005036738790304,3_to_4
17130,38,management,married,tertiary,no,3724,yes,no,cellular,27,aug,10,-1,0,unknown,0,1,0,11743.0,9.371097750854297,5_or_more
14685,56,blue-collar,married,primary,no,1214,no,yes,cellular,7,aug,1,-1,0,unknown,0,1,0,9233.0,9.130647603066935,1
33160,56,management,married,tertiary,no,856,yes,yes,cellular,4,feb,4,7,7,other,0,0,1,8875.0,9.091106284052485,3_to_4
35571,36,services,married,secondary,no,138,yes,no,cellular,8,may,3,-1,0,unknown,0,1,0,8157.0,9.006754319877503,3_to_4
33202,31,management,single,tertiary,no,587,yes,no,cellular,20,apr,4,-1,0,unknown,0,1,0,8606.0,9.060331104649475,3_to_4
30027,31,blue-collar,single,secondary,no,0,yes,no,unknown,6,may,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
18894,31,management,divorced,tertiary,no,297,no,no,cellular,12,aug,1,-1,0,unknown,0,1,0,8316.0,9.026056891868688,1
32592,51,blue-collar,single,secondary,no,936,yes,no,unknown,27,may,16,-1,0,unknown,0,1,0,8955.0,9.100078977718645,5_or_more
31320,29,technician,married,secondary,no,1599,yes,no,cellular,8,jul,1,61,1,failure,0,0,1,9618.0,9.171495588152615,1
25874,52,technician,married,secondary,no,0,no,no,cellular,18,aug,4,-1,0,unknown,0,1,0,8019.0,8.98969370086056,3_to_4
9249,32,management,single,tertiary,no,718,yes,no,cellular,15,jun,1,-1,0,unknown,1,1,0,8737.0,9.075436609511382,1
9431,48,blue-collar,married,secondary,no,-202,yes,yes,cellular,19,nov,1,112,4,failure,0,0,1,7817.0,8.9641840463529,1
13919,25,student,single,unknown,no,480,no,no,cellular,8,sep,1,-1,0,unknown,1,1,0,8499.0,9.047821442478408,1
9769,30,self-employed,single,tertiary,no,137,yes,no,cellular,11,may,1,-1,0,unknown,0,1,0,8156.0,9.00663173330058,1
16849,33,technician,single,tertiary,no,340,no,no,cellular,8,aug,2,-1,0,unknown,0,1,0,8359.0,9.031213706078747,2
1061,49,services,married,secondary,no,388,no,no,telephone,31,jul,4,-1,0,unknown,1,1,0,8407.0,9.036938912556787,3_to_4
672,33,technician,married,tertiary,no,74,no,no,cellular,25,aug,4,-1,0,unknown,0,1,0,8093.0,8.998878325435811,3_to_4
13037,41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,1,125,2,failure,0,0,1,8159.0,9.006999447958153,1
6194,29,self-employed,married,tertiary,no,246,no,no,cellular,23,apr,14,-1,0,unknown,0,1,0,8265.0,9.019905995071678,5_or_more
32127,56,management,married,tertiary,no,96,yes,yes,cellular,19,aug,11,-1,0,unknown,0,1,0,8115.0,9.001592700945706,5_or_more
35926,56,services,married,secondary,no,22196,yes,no,cellular,21,nov,1,-1,0,unknown,0,1,0,30215.0,10.316126864392293,1
17386,32,technician,single,secondary,no,4110,yes,no,unknown,26,may,3,-1,0,unknown,0,1,0,12129.0,9.403437001938096,3_to_4
26173,45,blue-collar,single,secondary,no,636,yes,no,unknown,16,may,4,-1,0,unknown,0,1,0,8655.0,9.066008001086264,3_to_4
2197,32,blue-collar,married,secondary,no,169,yes,no,cellular,14,may,2,-1,0,unknown,0,1,0,8188.0,9.010547069270189,2
18231,35,housemaid,married,primary,no,77,no,no,cellular,8,aug,1,-1,0,unknown,0,1,0,8096.0,8.999248901686114,1
24432,29,admin.,married,tertiary,no,167,yes,yes,cellular,13,oct,2,237,2,failure,0,0,1,8186.0,9.010302809376448,2
19881,25,unemployed,married,tertiary,no,118,no,yes,telephone,10,jul,1,-1,0,unknown,0,1,0,8137.0,9.004299728561636,1
16000,32,blue-collar,single,tertiary,no,700,no,no,unknown,13,nov,1,-1,0,unknown,1,1,0,8719.0,9.073374516903025,1
11898,47,blue-collar,married,secondary,no,538,no,yes,cellular,19,nov,1,-1,0,unknown,0,1,0,8557.0,9.054621796976763,1
28208,29,admin.,single,secondary,no,1751,no,no,cellular,30,jan,1,-1,0,unknown,0,1,0,9770.0,9.187174093944343,1
184,30,admin.,single,secondary,no,914,yes,no,cellular,28,oct,3,272,1,failure,1,0,1,8933.0,9.097619501912064,3_to_4
20381,43,services,married,secondary,no,87,no,no,cellular,22,jul,1,-1,0,unknown,0,1,0,8106.0,9.000483164987708,1
21855,44,blue-collar,married,primary,no,23,yes,no,unknown,13,may,1,-1,0,unknown,0,1,0,8042.0,8.99255742690407,1
31341,29,unemployed,single,tertiary,no,497,yes,no,cellular,18,may,3,298,6,success,1,0,1,8516.0,9.04981944514108,3_to_4
19988,28,technician,single,secondary,no,525,no,no,cellular,3,feb,2,-1,0,unknown,0,1,0,8544.0,9.053101595549691,2
18550,32,technician,single,tertiary,no,-770,yes,no,cellular,18,may,1,-1,0,unknown,1,1,0,7249.0,8.88875674784872,1
32359,51,technician,married,secondary,no,220,yes,no,unknown,7,may,2,-1,0,unknown,0,1,0,8239.0,9.016755622903517,2
11831,48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,7,-1,0,unknown,1,1,0,8522.0,9.050523670522297,5_or_more
31425,38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
30117,31,blue-collar,married,secondary,no,3364,yes,no,cellular,20,nov,1,-1,0,unknown,0,1,0,11383.0,9.339964139769688,1
27032,50,blue-collar,married,primary,no,42,yes,no,unknown,4,jun,3,-1,0,unknown,0,1,0,8061.0,8.994916943677111,3_to_4
8796,37,blue-collar,married,secondary,no,0,no,no,unknown,27,may,6,-1,0,unknown,0,1,0,8019.0,8.98969370086056,5_or_more
31339,44,blue-collar,married,primary,no,-315,yes,no,unknown,23,may,3,-1,0,unknown,0,1,0,7704.0,8.949624747754216,3_to_4
26415,32,blue-collar,married,secondary,no,-64,yes,no,cellular,13,may,1,-1,0,unknown,0,1,0,7955.0,8.981681639973862,1
24828,27,management,single,secondary,no,843,no,no,cellular,12,jul,2,185,1,success,0,0,1,8862.0,9.089640586738398,2
2568,25,admin.,single,secondary,no,96,no,no,unknown,26,may,1,-1,0,unknown,0,1,0,8115.0,9.001592700945706,1
5145,29,blue-collar,single,secondary,no,13654,yes,yes,cellular,16,apr,1,-1,0,unknown,0,1,0,21673.0,9.98386866448294,1
7613,41,blue-collar,married,primary,no,7735,yes,no,cellular,20,nov,1,190,1,failure,0,0,1,15754.0,9.664913054191375,1
7054,34,admin.,married,secondary,no,0,yes,no,cellular,15,may,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
13233,52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,1,-1,0,unknown,1,1,0,7551.0,8.929567707825337,1
7281,42,technician,divorced,primary,no,5076,yes,no,cellular,7,apr,1,251,2,other,0,0,1,13095.0,9.48006211905097,1
22202,34,management,married,tertiary,no,697,no,no,cellular,5,aug,1,-1,0,unknown,0,1,0,8716.0,9.073030421011577,1
20522,36,blue-collar,married,secondary,no,937,yes,no,telephone,2,feb,4,-1,0,unknown,0,1,0,8956.0,9.100190628475195,3_to_4
12918,41,management,married,tertiary,no,-412,yes,no,cellular,29,jan,1,195,5,other,0,0,1,7607.0,8.936955604225226,1
31083,35,blue-collar,married,primary,no,2212,yes,no,cellular,14,may,2,353,4,other,0,0,1,10231.0,9.23327534325868,2
3667,45,management,married,tertiary,no,4112,no,no,cellular,18,aug,13,-1,0,unknown,0,1,0,12131.0,9.403601868808472,5_or_more
35605,27,technician,married,secondary,no,58,yes,no,unknown,28,may,1,-1,0,unknown,0,1,0,8077.0,8.996899596123358,1
23078,53,services,married,tertiary,no,-3,no,no,cellular,8,aug,2,-1,0,unknown,0,1,0,8016.0,8.989319566042951,2
19276,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,2,91,1,failure,0,0,1,8668.0,9.06750872286864,2
2565,48,management,married,tertiary,no,60,no,no,telephone,7,may,2,339,7,failure,0,0,1,8079.0,8.997147151515142,2
27342,39,technician,single,secondary,no,0,yes,no,cellular,13,may,7,175,4,other,0,0,1,8019.0,8.98969370086056,5_or_more
35086,29,housemaid,single,secondary,no,718,yes,no,unknown,8,may,3,-1,0,unknown,0,1,0,8737.0,9.075436609511382,3_to_4
14028,33,admin.,single,secondary,no,1277,yes,no,cellular,18,may,1,-1,0,unknown,1,1,0,9296.0,9.137447046455858,1
7069,30,management,single,tertiary,no,6164,yes,no,unknown,27,may,11,-1,0,unknown,0,1,0,14183.0,9.559869847754044,5_or_more
30487,31,technician,single,secondary,no,201,no,no,cellular,28,aug,9,-1,0,unknown,0,1,0,8220.0,9.014447135152134,5_or_more
18589,45,management,married,tertiary,no,1300,no,no,cellular,30,jul,3,-1,0,unknown,0,1,0,9319.0,9.139917907679637,3_to_4
31291,44,technician,married,secondary,no,0,no,no,unknown,2,jun,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
12502,34,management,divorced,tertiary,no,1,yes,no,cellular,5,may,1,362,3,other,0,0,1,8020.0,8.989818381366925,1
6367,44,services,married,secondary,no,-627,yes,no,unknown,26,may,2,-1,0,unknown,0,1,0,7392.0,8.9082888855571,2
18944,30,management,single,tertiary,no,16935,no,no,cellular,28,oct,1,-1,0,unknown,0,1,0,24954.0,10.12482948190371,1
11125,31,blue-collar,single,secondary,no,4415,yes,no,unknown,2,jun,1,-1,0,unknown,0,1,0,12434.0,9.428270356237505,1
3760,32,blue-collar,married,secondary,no,333,yes,no,cellular,8,may,2,-1,0,unknown,1,1,0,8352.0,9.030376034755907,2
11163,44,services,married,secondary,no,-254,no,no,unknown,20,jun,1,-1,0,unknown,0,1,0,7765.0,8.957510510291613,1
22856,33,management,married,tertiary,no,89,yes,no,cellular,30,jul,4,-1,0,unknown,0,1,0,8108.0,9.000729834944558,3_to_4
14251,64,management,married,tertiary,no,5112,no,no,telephone,19,oct,7,137,11,other,1,0,1,13131.0,9.482807278621483,5_or_more
7123,42,blue-collar,married,primary,no,1978,yes,no,cellular,20,apr,4,-1,0,unknown,0,1,0,9997.0,9.210140351973516,3_to_4
7864,33,housemaid,married,primary,no,209,no,no,cellular,12,aug,4,-1,0,unknown,0,1,0,8228.0,9.015419779605713,3_to_4
9884,33,management,single,tertiary,no,2059,no,no,cellular,29,aug,2,-1,0,unknown,0,1,0,10078.0,9.218209330354878,2
6220,33,blue-collar,married,primary,no,2861,yes,no,cellular,20,apr,3,-1,0,unknown,0,1,0,10880.0,9.294773427951013,3_to_4
24177,55,technician,married,secondary,no,445,no,no,cellular,4,aug,2,-1,0,unknown,0,1,0,8464.0,9.043695294567236,2
11531,28,services,single,secondary,no,1820,yes,no,cellular,5,feb,2,203,1,success,0,0,1,9839.0,9.1942109900463,2
24395,60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,2,213,10,success,1,0,1,8533.0,9.051813463747946,2
34046,47,management,married,secondary,no,7,no,no,telephone,8,aug,2,-1,0,unknown,0,1,0,8026.0,8.990566138131577,2
25055,33,blue-collar,married,secondary,no,463,yes,no,unknown,23,may,4,-1,0,unknown,0,1,0,8482.0,9.045819439807735,3_to_4
17532,59,self-employed,married,tertiary,no,0,yes,no,cellular,11,may,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
21102,38,housemaid,married,secondary,no,0,no,no,cellular,15,jul,7,-1,0,unknown,0,1,0,8019.0,8.98969370086056,5_or_more
