row_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
15961,34,technician,single,secondary,no,559,no,no,cellular,22,aug,2,-1,0,unknown,no
15962,33,blue-collar,married,primary,no,198,yes,no,unknown,7,may,2,-1,0,unknown,no
15963,43,housemaid,single,primary,no,800,yes,no,cellular,13,may,1,-1,0,unknown,yes
15964,33,technician,married,secondary,no,14850,yes,no,cellular,5,feb,5,-1,0,unknown,no
15965,51,services,married,primary,no,56,no,yes,cellular,24,jul,2,-1,0,unknown,no
15966,43,management,married,tertiary,no,2759,yes,yes,cellular,8,aug,2,-1,0,unknown,no
15967,32,technician,married,secondary,no,5122,no,no,cellular,13,aug,1,-1,0,unknown,no
15968,34,technician,single,secondary,no,258,no,no,cellular,2,feb,1,-1,0,unknown,no
15969,45,blue-collar,married,primary,no,1691,yes,no,unknown,14,may,1,-1,0,unknown,no
15970,76,retired,married,primary,no,1492,no,no,telephone,3,nov,1,-1,0,unknown,yes
15971,59,management,married,tertiary,no,138,yes,yes,cellular,16,nov,2,187,5,failure,no
15972,29,self-employed,single,secondary,no,1186,no,no,cellular,10,jul,1,-1,0,unknown,no
15973,25,technician,single,tertiary,no,640,yes,no,unknown,13,may,2,-1,0,unknown,no
15974,32,entrepreneur,married,unknown,no,73,yes,no,cellular,9,jul,1,-1,0,unknown,no
15975,50,blue-collar,married,secondary,no,160,yes,no,unknown,13,may,1,-1,0,unknown,no
15976,29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,1,-1,0,unknown,yes
15977,28,student,single,secondary,no,231,yes,no,cellular,8,may,1,-1,0,unknown,no
15978,51,blue-collar,married,secondary,no,160,yes,no,cellular,7,may,1,359,1,failure,no
15979,60,blue-collar,married,primary,no,5,no,no,cellular,4,may,1,95,2,success,yes
15980,41,technician,married,secondary,no,-508,yes,yes,telephone,17,jul,8,-1,0,unknown,no
15981,57,management,married,secondary,no,7162,no,no,cellular,17,nov,1,-1,0,unknown,no
15982,33,services,married,secondary,no,360,yes,no,cellular,29,jan,1,185,13,other,no
15983,32,blue-collar,single,secondary,no,201,yes,no,cellular,4,feb,3,-1,0,unknown,no
15984,38,blue-collar,married,secondary,no,194,yes,no,cellular,17,apr,4,340,7,failure,no
15985,28,blue-collar,married,secondary,no,86,yes,yes,unknown,15,may,1,-1,0,unknown,no
15986,28,services,single,secondary,no,198,no,no,cellular,5,jul,2,-1,0,unknown,yes
15987,45,admin.,single,secondary,no,-342,no,yes,unknown,30,jun,1,-1,0,unknown,no
15988,46,blue-collar,married,secondary,no,494,yes,no,unknown,26,may,1,-1,0,unknown,no
15989,45,services,married,secondary,no,1259,yes,no,unknown,6,may,1,-1,0,unknown,no
15990,22,blue-collar,married,secondary,no,391,yes,yes,unknown,28,may,18,-1,0,unknown,no
15991,47,technician,married,secondary,no,3478,no,no,unknown,18,jun,11,-1,0,unknown,no
15992,34,technician,single,secondary,no,440,yes,no,cellular,6,may,2,345,2,failure,no
15993,26,services,single,secondary,no,-72,yes,no,unknown,30,jun,9,-1,0,unknown,no
15994,54,admin.,divorced,secondary,no,912,yes,no,unknown,19,may,1,-1,0,unknown,no
15995,57,retired,married,secondary,no,466,no,no,cellular,5,aug,2,-1,0,unknown,yes
15996,29,technician,single,secondary,no,-218,yes,no,cellular,18,may,2,-1,0,unknown,no
15997,45,management,married,tertiary,no,2953,yes,yes,cellular,5,feb,1,-1,0,unknown,no
15998,53,management,married,tertiary,no,57,no,yes,cellular,19,nov,3,-1,0,unknown,no
15999,42,management,married,primary,no,5310,yes,no,cellular,25,nov,2,97,4,success,yes
16000,32,blue-collar,single,tertiary,no,700,no,no,unknown,13,nov,1,-1,0,unknown,yes
16001,40,blue-collar,married,secondary,no,327,yes,no,unknown,29,may,1,-1,0,unknown,no
16002,56,entrepreneur,married,secondary,no,1272,no,no,cellular,6,feb,2,-1,0,unknown,no
16003,33,housemaid,married,primary,no,0,no,no,cellular,8,aug,2,-1,0,unknown,no
16004,26,blue-collar,single,secondary,no,37,no,yes,cellular,28,jul,2,-1,0,unknown,no
16005,38,management,married,tertiary,no,179,no,no,unknown,8,aug,4,-1,0,unknown,yes
16006,33,services,married,secondary,no,703,no,no,cellular,18,nov,2,-1,0,unknown,no
16007,31,technician,single,secondary,no,622,no,no,cellular,4,feb,5,-1,0,unknown,no
16008,33,blue-collar,divorced,secondary,no,714,yes,no,cellular,6,may,1,344,2,other,no
16009,39,technician,married,secondary,no,1385,yes,yes,telephone,9,jul,1,-1,0,unknown,no
16010,35,management,single,tertiary,no,331,yes,no,cellular,18,may,5,-1,0,unknown,no
16011,73,retired,married,unknown,no,519,no,no,telephone,16,oct,1,57,1,failure,yes
16012,32,management,single,tertiary,no,297,no,no,cellular,13,aug,2,-1,0,unknown,no
16013,47,technician,married,secondary,no,2480,no,no,cellular,6,aug,2,-1,0,unknown,yes
16014,26,management,single,tertiary,no,1004,yes,no,unknown,30,may,2,-1,0,unknown,yes
16015,44,management,married,tertiary,no,7454,no,no,unknown,5,jun,1,-1,0,unknown,no
16016,45,unknown,married,unknown,no,19706,yes,no,cellular,3,feb,3,-1,0,unknown,no
16017,42,blue-collar,married,primary,no,2273,yes,no,cellular,29,jul,2,-1,0,unknown,no
16018,56,technician,married,secondary,no,992,no,no,unknown,9,jun,1,-1,0,unknown,no
16019,51,admin.,married,unknown,no,3558,yes,no,unknown,9,jun,3,-1,0,unknown,no
16020,55,management,married,tertiary,no,4982,yes,no,telephone,18,nov,1,-1,0,unknown,no
16021,38,blue-collar,single,primary,no,3132,no,no,cellular,5,feb,1,-1,0,unknown,no
16022,25,technician,single,secondary,no,7103,yes,no,cellular,18,may,1,-1,0,unknown,no
16023,25,blue-collar,married,secondary,no,59,yes,no,cellular,25,jul,1,-1,0,unknown,no
16024,41,management,married,tertiary,no,1559,no,no,cellular,28,aug,7,-1,0,unknown,no
16025,21,student,single,secondary,no,210,no,no,telephone,4,feb,2,174,1,failure,no
16026,42,blue-collar,married,secondary,no,1598,yes,yes,cellular,16,apr,2,-1,0,unknown,yes
16027,49,blue-collar,married,primary,no,198,yes,no,unknown,6,may,2,-1,0,unknown,no
16028,35,technician,single,secondary,no,230,no,no,cellular,28,aug,1,-1,0,unknown,no
16029,34,services,single,secondary,no,-96,yes,no,unknown,2,jun,3,-1,0,unknown,no
16030,41,admin.,married,secondary,no,3138,no,no,cellular,14,sep,1,398,1,failure,yes
16031,45,technician,married,secondary,no,77,no,no,cellular,28,aug,1,-1,0,unknown,no
16032,36,management,married,tertiary,no,203,no,no,cellular,29,oct,1,-1,0,unknown,yes
16033,56,blue-collar,married,secondary,no,345,yes,no,telephone,22,jul,1,-1,0,unknown,no
16034,25,technician,single,secondary,no,1199,no,no,cellular,1,jun,1,-1,0,unknown,yes
16035,30,admin.,married,tertiary,no,400,yes,no,cellular,7,may,1,-1,0,unknown,no
16036,37,management,married,secondary,no,209,no,no,cellular,14,oct,3,528,7,unknown,no
16037,59,self-employed,married,tertiary,no,185,no,no,cellular,22,jun,5,138,1,failure,no
16038,30,management,single,tertiary,no,2,no,no,cellular,16,jun,1,85,1,failure,no
16039,29,self-employed,single,tertiary,no,805,no,no,cellular,1,jul,2,128,8,success,no
16040,33,management,married,tertiary,no,956,yes,no,cellular,30,apr,1,-1,0,unknown,no
16041,34,management,single,tertiary,no,603,no,no,cellular,28,aug,1,-1,0,unknown,no
16042,59,retired,single,secondary,no,351,yes,no,unknown,27,may,5,-1,0,unknown,yes
16043,39,blue-collar,single,primary,no,1530,yes,no,unknown,9,jun,1,-1,0,unknown,no
16044,60,management,married,tertiary,no,4063,no,no,cellular,5,aug,2,-1,0,unknown,no
16045,27,admin.,single,secondary,no,192,no,no,telephone,28,jul,17,-1,0,unknown,yes
16046,48,technician,divorced,secondary,no,94,yes,no,cellular,12,may,2,-1,0,unknown,no
16047,32,technician,married,unknown,no,1879,no,no,unknown,19,may,1,-1,0,unknown,no
16048,45,blue-collar,married,secondary,no,8680,yes,no,unknown,13,may,1,-1,0,unknown,no
16049,44,housemaid,married,primary,no,41,no,no,cellular,22,aug,1,-1,0,unknown,no
16050,32,technician,married,tertiary,no,1868,no,no,cellular,27,aug,16,-1,0,unknown,no
16051,36,blue-collar,married,primary,no,-20,yes,no,unknown,7,may,3,-1,0,unknown,no
16052,36,blue-collar,married,secondary,no,0,yes,no,unknown,30,may,4,-1,0,unknown,no
16053,48,blue-collar,single,primary,no,1938,yes,no,unknown,4,jun,1,-1,0,unknown,no
16054,30,blue-collar,single,unknown,no,0,yes,no,unknown,19,may,1,-1,0,unknown,no
16055,60,housemaid,married,secondary,no,0,no,no,telephone,3,aug,2,181,5,failure,yes
16056,27,unemployed,single,secondary,no,1301,no,no,cellular,9,feb,5,-1,0,unknown,no
16057,36,student,single,unknown,no,449,no,no,cellular,4,feb,2,-1,0,unknown,no
16058,36,services,single,secondary,no,1405,yes,no,cellular,14,apr,3,-1,0,unknown,no
16059,49,management,married,tertiary,no,20,yes,no,cellular,4,feb,1,-1,0,unknown,no
16060,48,blue-collar,married,primary,no,1778,yes,no,telephone,8,may,3,-1,0,unknown,no
16061,40,services,single,tertiary,no,8823,yes,no,unknown,7,may,1,-1,0,unknown,no
16062,45,services,single,secondary,no,1377,yes,no,unknown,28,may,5,-1,0,unknown,no
16063,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,2,275,9,success,yes
16064,29,management,married,secondary,no,231,no,no,cellular,30,apr,1,-1,0,unknown,no
16065,43,management,single,tertiary,no,946,no,no,telephone,28,aug,1,-1,0,unknown,no
16066,34,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,7,-1,0,unknown,no
16067,32,services,single,secondary,no,80,yes,no,telephone,19,nov,2,-1,0,unknown,no
16068,33,services,married,secondary,no,255,yes,yes,cellular,21,nov,2,184,2,failure,no
16069,29,blue-collar,single,primary,no,145,no,no,unknown,3,jul,1,-1,0,unknown,no
16070,31,management,married,tertiary,no,272,yes,no,cellular,9,jul,1,-1,0,unknown,no
16071,57,retired,married,primary,no,3518,yes,no,cellular,25,aug,3,-1,0,unknown,yes
16072,40,management,married,tertiary,no,-7,no,yes,telephone,25,jul,1,-1,0,unknown,no
16073,44,technician,single,tertiary,no,643,no,no,cellular,16,oct,1,143,3,failure,yes
16074,36,unemployed,single,tertiary,no,9019,yes,no,unknown,11,jun,3,-1,0,unknown,no
16075,31,admin.,married,secondary,no,468,yes,no,unknown,16,may,1,-1,0,unknown,no
16076,36,admin.,single,secondary,no,185,yes,no,cellular,15,may,4,371,5,other,no
16077,44,services,married,secondary,no,29312,no,no,unknown,13,may,1,-1,0,unknown,no
16078,39,blue-collar,married,secondary,no,660,yes,yes,cellular,7,may,4,168,3,failure,no
16079,36,technician,married,tertiary,no,183,yes,no,unknown,16,may,1,-1,0,unknown,no
16080,44,technician,married,secondary,no,1139,yes,no,cellular,30,jan,1,-1,0,unknown,no
16081,33,housemaid,married,primary,no,580,no,no,cellular,6,aug,2,-1,0,unknown,no
16082,53,services,divorced,secondary,no,1467,yes,no,unknown,5,may,1,-1,0,unknown,no
16083,43,blue-collar,married,primary,no,34,yes,no,unknown,8,may,3,-1,0,unknown,no
16084,49,management,married,tertiary,no,3840,yes,no,unknown,15,may,4,-1,0,unknown,no
16085,37,blue-collar,divorced,secondary,no,-333,yes,no,unknown,27,may,1,-1,0,unknown,no
16086,52,management,single,tertiary,no,-334,yes,no,cellular,6,may,2,-1,0,unknown,no
16087,44,management,single,secondary,no,109,yes,no,cellular,20,apr,4,328,3,failure,no
16088,38,admin.,married,secondary,no,1559,no,no,cellular,3,mar,2,280,1,failure,yes
16089,43,blue-collar,married,secondary,no,1149,no,no,telephone,29,jul,2,-1,0,unknown,no
16090,60,management,married,tertiary,no,79,no,no,unknown,11,jun,3,-1,0,unknown,no
16091,54,management,divorced,tertiary,no,487,yes,no,unknown,21,may,4,-1,0,unknown,yes
16092,45,management,married,tertiary,no,-687,yes,yes,unknown,18,jun,2,-1,0,unknown,no
16093,52,admin.,single,secondary,no,3348,yes,no,unknown,14,may,4,-1,0,unknown,no
16094,42,blue-collar,divorced,secondary,no,1261,yes,yes,cellular,10,jul,1,-1,0,unknown,no
16095,53,self-employed,married,tertiary,no,687,no,no,cellular,4,feb,5,-1,0,unknown,no
16096,43,entrepreneur,married,secondary,no,0,no,no,unknown,3,jun,7,-1,0,unknown,yes
16097,26,admin.,single,tertiary,no,617,no,no,cellular,15,jun,1,-1,0,unknown,no
16098,46,technician,married,tertiary,no,3941,yes,no,cellular,19,nov,1,-1,0,unknown,no
16099,24,management,single,tertiary,no,1004,yes,no,cellular,5,jun,1,67,2,failure,no
16100,42,technician,married,tertiary,no,0,no,no,cellular,28,jan,2,-1,0,unknown,no
16101,49,management,married,tertiary,no,378,yes,no,unknown,5,may,1,-1,0,unknown,no
16102,54,admin.,divorced,secondary,no,-437,yes,yes,cellular,10,jul,1,-1,0,unknown,no
16103,58,blue-collar,divorced,secondary,no,644,no,yes,cellular,17,nov,4,109,4,failure,no
16104,33,blue-collar,married,primary,no,2720,yes,no,unknown,26,may,3,-1,0,unknown,no
16105,40,technician,married,secondary,no,0,no,yes,unknown,26,jun,2,-1,0,unknown,no
16106,46,entrepreneur,married,unknown,no,4,no,yes,cellular,31,jul,4,-1,0,unknown,no
16107,57,services,divorced,secondary,no,4664,no,no,cellular,30,jul,1,-1,0,unknown,no
16108,47,management,divorced,tertiary,no,84,yes,no,unknown,9,may,5,-1,0,unknown,no
16109,45,blue-collar,married,secondary,no,61,yes,yes,unknown,23,may,1,-1,0,unknown,no
16110,34,management,single,secondary,no,524,no,no,unknown,13,aug,1,-1,0,unknown,no
16111,29,admin.,married,secondary,no,1634,yes,no,unknown,4,jun,2,-1,0,unknown,no
16112,48,self-employed,married,tertiary,no,929,no,no,cellular,29,jan,1,-1,0,unknown,no
16113,49,blue-collar,married,secondary,no,783,yes,no,unknown,12,may,4,-1,0,unknown,no
16114,37,admin.,divorced,secondary,no,246,yes,no,cellular,11,may,1,360,2,failure,no
16115,32,admin.,single,secondary,no,223,yes,yes,unknown,27,may,4,-1,0,unknown,no
16116,44,blue-collar,single,primary,no,142,yes,no,cellular,9,jul,1,-1,0,unknown,no
16117,44,blue-collar,married,secondary,no,1147,yes,no,unknown,18,jun,3,-1,0,unknown,no
16118,38,management,married,tertiary,no,238,no,no,cellular,4,may,1,90,2,success,no
16119,38,technician,divorced,secondary,no,0,yes,no,cellular,16,apr,1,-1,0,unknown,no
16120,45,entrepreneur,married,tertiary,no,98,no,no,cellular,1,jun,2,-1,0,unknown,no
16121,32,technician,married,secondary,no,167,yes,yes,cellular,8,aug,3,-1,0,unknown,no
16122,59,unemployed,divorced,secondary,no,2026,no,no,cellular,2,jun,1,-1,0,unknown,no
16123,48,services,single,primary,no,1499,yes,no,cellular,12,may,7,-1,0,unknown,no
16124,35,management,married,tertiary,no,94,yes,no,unknown,17,nov,1,-1,0,unknown,no
16125,32,technician,single,secondary,no,-472,yes,yes,cellular,18,may,2,-1,0,unknown,no
16126,27,management,single,tertiary,no,0,yes,no,cellular,1,apr,1,-1,0,unknown,no
16127,37,blue-collar,married,secondary,no,934,no,no,unknown,9,may,2,-1,0,unknown,no
16128,32,management,single,tertiary,no,1160,yes,yes,unknown,11,jun,2,-1,0,unknown,no
16129,41,management,married,tertiary,no,1715,no,yes,cellular,30,jul,2,-1,0,unknown,no
16130,34,services,single,secondary,no,1758,yes,no,cellular,6,feb,8,-1,0,unknown,no
16131,30,services,married,secondary,no,152,yes,no,unknown,9,may,2,-1,0,unknown,no
16132,59,management,divorced,tertiary,no,51,no,no,cellular,28,aug,2,-1,0,unknown,no
16133,36,management,married,tertiary,no,2957,yes,yes,cellular,30,apr,2,265,3,success,no
16134,50,management,married,tertiary,no,1477,yes,no,cellular,18,nov,2,-1,0,unknown,no
16135,51,unemployed,divorced,tertiary,no,5,no,no,cellular,18,nov,1,-1,0,unknown,no
16136,31,technician,single,secondary,no,5,no,no,cellular,22,aug,2,-1,0,unknown,no
16137,36,blue-collar,married,secondary,no,537,no,no,unknown,19,jun,6,-1,0,unknown,no
16138,52,blue-collar,married,secondary,no,262,no,no,unknown,18,jun,4,-1,0,unknown,no
16139,45,admin.,married,unknown,no,5511,no,no,cellular,2,jul,1,-1,0,unknown,yes
16140,45,admin.,divorced,secondary,no,2353,yes,no,cellular,5,mar,1,107,2,other,yes
16141,30,management,single,tertiary,no,398,no,no,cellular,24,apr,2,-1,0,unknown,yes
16142,72,self-employed,married,tertiary,no,132,no,no,cellular,1,jul,2,65,1,success,yes
16143,46,blue-collar,married,tertiary,no,1497,yes,no,unknown,19,may,6,-1,0,unknown,no
16144,34,management,single,tertiary,no,1058,yes,no,unknown,28,may,2,-1,0,unknown,yes
16145,29,unemployed,single,tertiary,no,111,no,no,cellular,6,feb,2,-1,0,unknown,no
16146,39,blue-collar,married,secondary,no,230,yes,yes,cellular,21,jul,1,-1,0,unknown,no
16147,57,blue-collar,married,primary,no,8403,no,no,unknown,20,jun,11,-1,0,unknown,no
16148,37,blue-collar,married,secondary,no,509,yes,no,cellular,20,apr,1,-1,0,unknown,no
16149,27,self-employed,single,tertiary,no,82,no,yes,cellular,23,jul,1,-1,0,unknown,no
16150,48,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,3,-1,0,unknown,no
16151,37,technician,single,tertiary,no,487,no,yes,unknown,4,jul,2,-1,0,unknown,no
16152,32,blue-collar,single,secondary,no,138,yes,no,cellular,15,may,2,-1,0,unknown,no
16153,37,admin.,single,secondary,no,22,yes,no,cellular,7,may,2,289,5,failure,no
16154,42,services,married,secondary,no,693,yes,no,unknown,13,may,2,-1,0,unknown,no
16155,31,blue-collar,married,secondary,no,0,no,no,telephone,23,jul,1,-1,0,unknown,no
16156,28,admin.,married,secondary,no,-247,yes,yes,cellular,30,jan,1,240,2,failure,no
16157,37,unemployed,single,secondary,no,2722,no,no,telephone,27,apr,2,179,3,other,yes
16158,25,student,single,secondary,no,108,no,no,cellular,29,apr,3,-1,0,unknown,yes
16159,37,blue-collar,married,secondary,no,105,yes,no,unknown,8,may,2,-1,0,unknown,no
16160,44,blue-collar,married,secondary,no,268,no,no,cellular,26,aug,5,-1,0,unknown,no
16161,54,technician,married,secondary,no,0,no,no,telephone,5,feb,3,-1,0,unknown,yes
16162,30,admin.,married,secondary,no,116,yes,no,cellular,31,jul,19,-1,0,unknown,no
16163,41,housemaid,divorced,secondary,no,43,yes,no,telephone,17,apr,1,-1,0,unknown,no
16164,29,services,married,tertiary,no,62,yes,yes,unknown,16,may,2,-1,0,unknown,no
16165,21,blue-collar,single,secondary,no,614,yes,no,unknown,13,may,3,-1,0,unknown,no
16166,29,management,single,tertiary,no,572,no,no,cellular,4,jun,1,-1,0,unknown,yes
16167,35,technician,single,secondary,no,539,yes,no,unknown,7,may,1,-1,0,unknown,no
16168,44,services,married,secondary,no,-236,yes,no,cellular,18,nov,2,113,7,success,no
16169,55,services,divorced,secondary,no,2166,yes,no,unknown,28,may,17,-1,0,unknown,no
16170,32,technician,married,secondary,no,5626,yes,no,cellular,21,nov,1,-1,0,unknown,no
16171,45,entrepreneur,married,tertiary,no,0,no,no,cellular,19,nov,2,-1,0,unknown,no
16172,46,self-employed,married,secondary,no,156,no,no,cellular,20,apr,1,-1,0,unknown,no
16173,30,services,married,secondary,no,3929,yes,no,cellular,20,nov,1,-1,0,unknown,yes
16174,30,technician,single,secondary,no,2567,no,no,cellular,18,jun,4,-1,0,unknown,yes
16175,34,technician,single,secondary,no,2729,yes,no,cellular,18,nov,1,-1,0,unknown,yes
16176,27,blue-collar,married,secondary,no,1600,yes,no,unknown,21,may,1,-1,0,unknown,no
16177,37,management,married,tertiary,no,1852,no,no,cellular,13,may,2,370,1,failure,no
16178,46,housemaid,divorced,primary,no,2084,yes,no,cellular,18,jul,2,-1,0,unknown,yes
16179,46,admin.,single,secondary,no,596,yes,no,cellular,20,apr,3,-1,0,unknown,no
16180,38,technician,married,secondary,no,2000,yes,no,cellular,7,may,2,-1,0,unknown,no
16181,58,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,1,-1,0,unknown,no
16182,37,services,married,primary,yes,-483,yes,yes,cellular,6,may,2,168,3,failure,no
16183,34,technician,married,secondary,no,159,yes,no,cellular,18,oct,1,-1,0,unknown,yes
16184,53,blue-collar,married,primary,no,1301,no,no,cellular,11,aug,1,-1,0,unknown,no
16185,35,unemployed,married,secondary,no,315,yes,no,telephone,19,nov,1,-1,0,unknown,no
16186,34,self-employed,married,tertiary,no,191,no,no,cellular,8,jul,1,-1,0,unknown,no
16187,37,technician,married,secondary,no,0,yes,no,unknown,23,may,6,-1,0,unknown,no
16188,37,blue-collar,married,primary,no,310,yes,no,unknown,7,may,1,-1,0,unknown,no
16189,34,blue-collar,married,primary,no,2490,yes,no,unknown,23,may,1,-1,0,unknown,no
16190,33,management,divorced,tertiary,no,893,yes,no,unknown,15,may,9,-1,0,unknown,no
16191,40,blue-collar,married,primary,no,1411,yes,no,cellular,12,may,2,357,2,failure,no
16192,33,unemployed,single,tertiary,no,850,no,no,cellular,4,may,3,-1,0,unknown,no
16193,41,admin.,married,secondary,no,239,yes,no,cellular,28,jul,12,-1,0,unknown,no
16194,31,services,married,primary,no,-732,yes,no,unknown,8,may,2,-1,0,unknown,no
16195,38,technician,married,secondary,no,299,no,no,cellular,22,aug,1,-1,0,unknown,no
16196,40,management,married,tertiary,no,-606,yes,no,cellular,6,may,1,345,1,failure,no
16197,54,blue-collar,married,primary,no,433,yes,no,cellular,20,apr,5,-1,0,unknown,no
16198,41,admin.,divorced,secondary,no,1634,yes,yes,cellular,12,may,5,-1,0,unknown,no
16199,24,blue-collar,single,secondary,no,6,yes,no,cellular,18,may,10,-1,0,unknown,no
16200,39,management,married,tertiary,no,218,no,no,cellular,19,aug,9,-1,0,unknown,no
16201,28,admin.,married,secondary,no,172,yes,no,cellular,19,oct,2,-1,0,unknown,no
16202,42,admin.,divorced,secondary,no,527,no,yes,cellular,20,apr,1,-1,0,unknown,yes
16203,39,services,divorced,secondary,yes,-96,yes,yes,telephone,12,may,6,-1,0,unknown,no
16204,47,housemaid,divorced,secondary,no,1453,no,no,unknown,12,jun,1,-1,0,unknown,no
16205,32,management,married,tertiary,no,1086,no,no,cellular,11,aug,3,-1,0,unknown,no
16206,54,blue-collar,married,secondary,no,-135,yes,no,cellular,14,may,3,370,2,failure,no
16207,45,blue-collar,married,secondary,no,577,yes,no,cellular,13,may,2,350,3,failure,no
16208,44,management,divorced,tertiary,no,476,yes,yes,unknown,26,may,2,-1,0,unknown,no
16209,32,housemaid,married,tertiary,no,357,yes,no,cellular,18,nov,2,-1,0,unknown,no
16210,26,blue-collar,single,secondary,no,330,yes,no,cellular,18,may,1,348,1,failure,no
16211,55,blue-collar,single,secondary,no,197,no,no,cellular,30,jul,6,-1,0,unknown,no
16212,34,admin.,married,secondary,no,0,yes,yes,cellular,9,jul,1,-1,0,unknown,no
16213,31,blue-collar,married,primary,no,0,yes,no,telephone,15,jul,7,-1,0,unknown,no
16214,29,blue-collar,single,secondary,no,180,no,no,cellular,12,jan,2,-1,0,unknown,no
16215,31,management,divorced,tertiary,no,1742,yes,no,cellular,20,apr,1,-1,0,unknown,no
16216,47,admin.,single,primary,no,683,no,no,cellular,20,nov,1,-1,0,unknown,no
16217,23,technician,single,unknown,no,710,yes,no,unknown,19,may,6,-1,0,unknown,no
16218,32,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,apr,2,-1,0,unknown,no
16219,28,management,single,secondary,no,-994,yes,yes,cellular,18,jul,2,-1,0,unknown,no
16220,32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,1,280,1,failure,yes
16221,30,admin.,single,secondary,no,1473,yes,no,cellular,20,apr,1,-1,0,unknown,no
16222,36,blue-collar,married,primary,no,378,yes,no,cellular,5,may,1,-1,0,unknown,yes
16223,54,technician,married,secondary,no,658,no,no,cellular,12,aug,4,-1,0,unknown,no
16224,54,blue-collar,married,primary,no,-51,no,no,unknown,20,jun,10,-1,0,unknown,no
16225,44,services,married,secondary,no,-230,yes,yes,unknown,27,may,1,-1,0,unknown,no
16226,44,management,married,secondary,no,8262,yes,no,cellular,23,jul,16,-1,0,unknown,no
16227,39,management,married,tertiary,no,183,yes,no,unknown,9,may,2,-1,0,unknown,no
16228,30,technician,married,secondary,no,398,yes,no,cellular,17,apr,2,238,2,failure,no
16229,37,management,married,tertiary,no,26,no,no,cellular,17,jun,7,62,4,failure,no
16230,38,management,single,tertiary,no,4082,yes,no,cellular,17,apr,2,-1,0,unknown,no
16231,25,blue-collar,single,primary,no,155,yes,no,unknown,30,may,4,-1,0,unknown,no
16232,35,technician,married,tertiary,no,0,yes,yes,cellular,21,nov,1,-1,0,unknown,no
16233,39,technician,married,secondary,no,214,yes,no,unknown,27,may,11,-1,0,unknown,no
16234,53,admin.,single,secondary,no,545,yes,no,cellular,12,may,1,370,1,failure,no
16235,49,retired,married,unknown,no,247,no,no,unknown,15,may,2,-1,0,unknown,no
16236,43,unemployed,married,unknown,no,970,yes,no,telephone,1,sep,13,288,11,failure,no
16237,53,management,married,primary,no,3544,no,no,unknown,19,may,4,-1,0,unknown,no
16238,37,management,married,secondary,no,66,yes,no,cellular,20,nov,1,-1,0,unknown,no
16239,33,blue-collar,single,secondary,no,476,yes,yes,cellular,17,apr,3,333,2,failure,no
16240,39,blue-collar,married,secondary,no,130,yes,no,unknown,13,may,6,-1,0,unknown,no
16241,34,blue-collar,married,secondary,no,2436,yes,no,cellular,14,may,7,-1,0,unknown,no
16242,33,blue-collar,married,secondary,no,-349,yes,no,unknown,6,may,1,-1,0,unknown,no
16243,46,unemployed,married,tertiary,no,0,yes,no,cellular,10,jul,1,-1,0,unknown,no
16244,58,services,married,secondary,no,10,yes,yes,cellular,30,jul,5,-1,0,unknown,no
16245,51,housemaid,married,primary,no,1337,no,no,telephone,30,jul,6,-1,0,unknown,no
16246,28,blue-collar,single,secondary,no,-303,yes,no,unknown,23,may,2,-1,0,unknown,no
16247,47,services,divorced,secondary,no,-1730,yes,yes,cellular,18,may,3,-1,0,unknown,no
16248,36,blue-collar,married,primary,no,21,no,no,telephone,20,nov,1,-1,0,unknown,no
16249,59,management,married,tertiary,no,3401,no,no,cellular,2,feb,1,-1,0,unknown,no
16250,36,services,single,secondary,no,774,yes,no,unknown,20,may,1,-1,0,unknown,no
16251,37,management,divorced,tertiary,no,122,yes,no,unknown,19,may,2,-1,0,unknown,yes
16252,26,technician,single,secondary,no,3382,no,no,cellular,24,jul,5,-1,0,unknown,no
16253,53,services,single,secondary,no,1162,yes,no,cellular,18,may,1,178,1,failure,no
16254,42,management,divorced,tertiary,no,245,no,no,cellular,14,aug,2,-1,0,unknown,no
16255,52,entrepreneur,single,unknown,no,0,no,no,unknown,20,jun,2,-1,0,unknown,no
16256,41,blue-collar,married,secondary,no,923,yes,no,unknown,14,may,2,-1,0,unknown,no
16257,36,management,divorced,tertiary,no,803,yes,no,cellular,11,may,4,-1,0,unknown,no
16258,32,entrepreneur,divorced,primary,no,1,yes,yes,cellular,20,nov,3,-1,0,unknown,no
16259,55,retired,married,secondary,no,39,no,no,cellular,27,aug,5,-1,0,unknown,no
16260,47,entrepreneur,married,unknown,no,676,yes,yes,cellular,14,may,2,364,3,failure,no
16261,28,admin.,married,secondary,no,84,yes,yes,cellular,14,may,1,-1,0,unknown,no
16262,36,services,married,secondary,no,30,no,yes,cellular,8,jul,5,-1,0,unknown,yes
16263,43,entrepreneur,married,secondary,no,0,no,no,telephone,4,may,4,-1,0,unknown,no
16264,37,technician,single,secondary,no,3326,yes,no,unknown,21,may,1,-1,0,unknown,yes
